study,attempt_id,concurrency,pair_index,arm,request_id,stratum,expected,status,finish_reason,output_text,output_token_ids,correct,prompt_tokens,generated_tokens,arrival_to_completion_s,arrival_to_first_token_s,dispatch_to_completion_s,queue_s
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r035,256,PRJJS,SUCCEEDED,eos,PRJJS,"[6480, 41, 12545, 151645]",True,314,4,49.41699193,47.901155076,5.661897139,43.755011115
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r038,128,NEXLE,SUCCEEDED,eos,NEXLE,"[45, 3257, 867, 151645]",True,186,4,49.41724979,47.90109801,5.672866349,43.744365798
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r045,64,KWVNX,SUCCEEDED,eos,KWVNX,"[78610, 53, 43304, 151645]",True,122,4,51.570150106,48.844580009,3.655121893,47.915009669
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r044,16,RQNYI,SUCCEEDED,eos,RQNYI,"[49, 48, 23054, 40, 151645]",True,75,5,53.743088589,49.409501167,5.764876653,47.978196507
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r039,256,WFRZN,SUCCEEDED,eos,WFRZN,"[54, 10504, 44847, 151645]",True,314,4,53.794921253,51.566518947,4.368031285,49.426867326
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r042,128,FSSXD,SUCCEEDED,eos,FSSXD,"[37, 1220, 67677, 151645]",True,186,4,54.363180276,52.844443331,4.920691623,49.442470539
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r049,64,VFFKL,SUCCEEDED,eos,VFFKL,"[53, 1748, 52983, 151645]",True,122,4,56.469604825,53.739921042,4.889257645,51.580318788
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r048,16,KPURZ,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,56.469983289,54.353974434,2.716693448,53.753272559
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r043,256,PUCCV,SUCCEEDED,eos,PUCCV,"[6325, 3706, 53, 151645]",True,314,4,59.153183722,56.466151326,5.348772008,53.80439342
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r046,128,SJBPY,SUCCEEDED,eos,SJBPY,"[97489, 26095, 56, 151645]",True,186,4,59.203008654,57.710291894,4.829997004,54.372992063
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r052,16,VCHNU,SUCCEEDED,eos,VCHNU,"[53, 2149, 3926, 151645]",True,74,4,61.318631391,59.095236713,4.828014129,56.490603737
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r053,64,ZWXIZ,SUCCEEDED,eos,ZWXIZ,"[57, 65376, 2843, 151645]",True,122,4,61.319046082,59.095296744,4.838127808,56.480891795
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r057,64,VQTSW,SUCCEEDED,eos,1,"[16, 151645]",False,123,2,64.017120742,63.959098223,2.67778681,61.339315157
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r056,16,YMFDO,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,64.017392397,63.959125463,2.688590772,61.328763284
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r047,256,PJOYO,SUCCEEDED,eos,PJOYO,"[47, 26145, 56644, 151645]",True,314,4,64.020266008,61.314786765,4.858816492,59.161425962
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r050,128,WOSYL,SUCCEEDED,eos,WOSYL,"[54, 3126, 55970, 151645]",True,186,4,64.039696545,62.581965896,4.833880874,59.20579321
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r060,16,VECZP,SUCCEEDED,eos,1,"[16, 151645]",False,75,2,68.769290405,68.713534579,4.736125841,64.033137143
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r054,128,MGUOM,SUCCEEDED,eos,MGUOM,"[31939, 52, 1898, 151645]",True,186,4,69.397698599,68.713598688,5.35147402,64.046211324
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r061,64,QJXPS,SUCCEEDED,eos,QJXPS,"[48, 41, 55, 5012, 151645]",True,123,5,69.398082293,64.875306246,5.369089203,64.028966981
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r051,256,KCVQF,SUCCEEDED,eos,KCVQF,"[42, 19589, 48, 37, 151645]",True,315,5,69.435914534,68.713511175,5.399196796,64.036688454
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r065,64,DITGO,SUCCEEDED,eos,water,"[12987, 151645]",False,122,2,73.615705767,71.499500838,4.193440254,69.42222069
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r058,128,CTPCV,SUCCEEDED,eos,water,"[12987, 151645]",False,186,2,73.615998771,71.499531284,4.207041655,69.408898648
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r064,16,RVEMJ,SUCCEEDED,eos,RVEMJ,"[35281, 2716, 41, 151645]",True,74,4,73.616071096,69.393876896,4.843991266,68.772064732
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r055,256,GHVJB,SUCCEEDED,eos,GHVJB,"[44676, 53, 46107, 151645]",True,314,4,76.25337028,73.612325915,6.814677392,69.438669805
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r068,16,XVHJR,SUCCEEDED,eos,light,"[4145, 151645]",False,74,2,76.30817049,76.241880884,2.6578324,73.650294308
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r069,64,RLQYZ,SUCCEEDED,eos,RLQYZ,"[4728, 48, 40209, 151645]",True,122,4,78.993025068,76.245257841,5.366968992,73.626023745
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r062,128,CRGLH,SUCCEEDED,eos,CRGLH,"[8973, 3825, 39, 151645]",True,186,4,78.995438153,76.245187991,5.35548733,73.639914295
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r072,16,UKDAK,SUCCEEDED,eos,UKDAK,"[24537, 6352, 42, 151645]",True,74,4,81.210728527,78.985842417,4.891995524,76.318711012
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r059,256,JNKYJ,SUCCEEDED,eos,JNKYJ,"[41, 76180, 56, 41, 151645]",True,315,5,81.212754102,78.422197851,4.952742988,76.25999281
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r066,128,BJKFB,SUCCEEDED,eos,BJKFB,"[33, 34070, 16208, 151645]",True,186,4,83.893788138,81.158926069,4.878069479,79.015662645
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r076,16,QQSWN,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,83.955048095,83.886486336,2.73525563,81.219772838
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r073,64,VVZIY,SUCCEEDED,eos,VVZIY,"[53, 53, 57, 40, 56, 151645]",True,124,6,85.260258167,81.158958129,6.255143789,79.005070827
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r063,256,LKWKY,SUCCEEDED,eos,LKWKY,"[92963, 68316, 56, 151645]",True,315,4,85.827586669,83.886797755,4.604836456,81.222726178
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r070,128,HFKSB,SUCCEEDED,eos,HFKSB,"[39, 26998, 16680, 151645]",True,186,4,88.828651463,85.256458043,4.924339674,83.904282885
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r080,16,GYPCG,SUCCEEDED,eos,GYPCG,"[41470, 4872, 38, 151645]",True,75,4,88.897807257,85.823844484,4.939900378,83.957888866
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r077,64,CFXYP,SUCCEEDED,eos,CFXYP,"[34, 16381, 9954, 151645]",True,122,4,90.198197639,86.70164716,4.928213284,85.269959258
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r067,256,ZDZUI,SUCCEEDED,eos,ZDZUI,"[57, 35, 57, 2275, 151645]",True,315,5,91.655702509,88.825586837,5.817607337,85.838055909
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r074,128,WXICZ,SUCCEEDED,eos,WXICZ,"[65376, 1317, 57, 151645]",True,186,4,91.703438829,90.194359254,2.864267672,88.839143886
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r084,16,AMJJP,SUCCEEDED,eos,AMJJP,"[1402, 41, 27188, 151645]",True,74,4,93.815307778,90.747805504,4.914299071,88.900988339
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r081,64,PEXSP,SUCCEEDED,eos,PEXSP,"[47, 3257, 4592, 151645]",True,122,4,95.108030919,91.651729073,4.894079377,90.213922938
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r071,256,FEAQQ,SUCCEEDED,eos,FEAQQ,"[11419, 32, 48026, 151645]",True,314,4,96.555652378,93.811623099,4.889429234,91.666186366
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r078,128,TSYPS,SUCCEEDED,eos,TSYPS,"[9951, 56, 5012, 151645]",True,186,4,96.60712355,95.104219214,4.900021623,91.70708178
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r088,16,COUVU,SUCCEEDED,eos,COUVU,"[8281, 22246, 52, 151645]",True,74,4,98.714955656,95.645512063,4.889145547,93.825784893
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r085,64,ILVDQ,SUCCEEDED,eos,ILVDQ,"[1715, 12474, 48, 151645]",True,122,4,100.017992588,96.551879155,4.899500795,95.118469241
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r092,16,FGONC,SUCCEEDED,eos,light,"[4145, 151645]",False,74,2,101.473943409,100.567570677,2.747696515,98.726226175
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r075,256,OTVOA,SUCCEEDED,eos,OTVOA,"[1793, 11169, 32, 151645]",True,314,4,101.478794576,98.711624635,4.912635439,96.566129923
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r082,128,BYJNW,SUCCEEDED,eos,BYJNW,"[19912, 41, 69214, 151645]",True,186,4,101.504740633,100.014224935,4.890148521,96.614567286
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r089,64,BVYZM,SUCCEEDED,eos,BVYZM,"[59343, 40209, 44, 151645]",True,122,4,105.386354619,101.470116726,5.357884906,100.02844663
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r096,16,ZXSUK,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,105.38664029,102.050439462,3.898093287,101.488526966
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r086,128,XIGSN,SUCCEEDED,eos,XIGSN,"[55, 1914, 18966, 151645]",True,186,4,106.857573329,105.379064608,5.346144103,101.511404259
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r093,64,ZGPFI,SUCCEEDED,eos,water,"[12987, 151645]",False,122,2,106.860832246,106.288954858,1.464024968,105.396789404
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r079,256,YPNWV,SUCCEEDED,eos,YPNWV,"[56, 17896, 54, 53, 151645]",True,315,5,106.896656565,105.379324321,5.397515059,101.499108695
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r100,16,IPZZX,SUCCEEDED,eos,IPZZX,"[3298, 33536, 55, 151645]",True,74,4,111.121884043,106.853679281,5.712039763,105.409822149
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r090,128,QSSZI,SUCCEEDED,eos,QSSZI,"[48, 1220, 57, 40, 151645]",True,187,5,111.791142288,109.005680957,4.920658572,106.870436438
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r083,256,XIIGE,SUCCEEDED,eos,XIIGE,"[83114, 1914, 36, 151645]",True,314,4,111.79140687,111.117988231,4.891956843,106.89941946
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r097,64,HJWZP,SUCCEEDED,eos,HJWZP,"[39, 41, 54, 57, 47, 151645]",True,124,6,111.834903389,109.005908059,4.953780908,106.881076936
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r104,16,HWPJC,SUCCEEDED,eos,HWPJC,"[39, 25674, 58367, 151645]",True,74,4,115.136551031,111.731772935,4.004148567,111.132381826
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r094,128,CGBKR,SUCCEEDED,eos,CGBKR,"[34, 5381, 61884, 151645]",True,186,4,116.623042049,115.127903067,4.821612951,111.801403471
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r087,256,CTZHH,SUCCEEDED,eos,CTZHH,"[1162, 57, 23180, 151645]",True,314,4,116.623311249,115.12787756,4.816494607,111.806766259
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r101,64,KANYJ,SUCCEEDED,eos,KANYJ,"[42, 17293, 41, 151645]",True,122,4,116.664880216,115.983953011,4.826814509,111.83802467
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r098,128,VATSQ,SUCCEEDED,eos,VATSQ,"[53, 828, 64308, 151645]",True,185,4,120.956804617,119.932927143,4.323246221,116.633534642
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r091,256,RVVMM,SUCCEEDED,eos,RVVMM,"[35281, 53, 8035, 151645]",True,314,4,120.957562315,119.936136709,4.316335375,116.641191084
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r105,64,ULFUE,SUCCEEDED,eos,ULFUE,"[1094, 37, 2230, 151645]",True,122,4,121.007497452,120.842065535,4.339156123,116.668296886
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r108,16,XTIQG,SUCCEEDED,eos,river stone cloud field tree path light water,"[5469, 9798, 9437, 2070, 4916, 1815, 3100, 3015, 151645]",False,75,9,124.287778129,116.557993971,9.140717643,115.147032143
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r102,128,KALNF,SUCCEEDED,eos,KALNF,"[42, 969, 38067, 151645]",True,186,4,125.762149499,124.284115932,4.802208523,120.959918986
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r095,256,PNVLL,SUCCEEDED,eos,PNVLL,"[47, 36326, 4086, 151645]",True,314,4,125.762423909,124.284144926,4.799433895,120.96296666
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r109,64,GHWDA,SUCCEEDED,eos,GHWDA,"[38, 38252, 6352, 151645]",True,122,4,125.806301056,125.141795876,4.795554034,121.010708621
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r112,16,FMXBR,SUCCEEDED,eos,FMXBR,"[25609, 55, 13095, 151645]",True,74,4,129.08601526,125.699351102,4.787753945,124.298240586
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r113,64,OKANS,SUCCEEDED,eos,OKANS,"[3925, 11692, 151645]",True,121,3,130.550711606,129.935114224,4.740864018,125.809802714
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r099,256,LRYAF,SUCCEEDED,eos,LRYAF,"[43, 11242, 8276, 151645]",True,314,4,130.551194434,129.082399018,4.773420674,125.777748393
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r106,128,EVTZQ,SUCCEEDED,eos,EVTZQ,"[46010, 90426, 48, 151645]",True,186,4,130.553106287,129.082306817,4.780432516,125.77264076
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r116,16,SFMFR,SUCCEEDED,eos,SFMFR,"[28667, 44, 10504, 151645]",True,74,4,133.477976755,130.490572112,4.381476597,129.096480191
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r117,64,LFCDC,SUCCEEDED,eos,LFCDC,"[43, 6754, 5626, 151645]",True,122,4,135.389486376,133.472943419,4.828993689,130.560452713
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r103,256,IOXLW,SUCCEEDED,eos,IOXLW,"[3810, 36530, 54, 151645]",True,314,4,135.389830646,133.47291706,4.825212731,130.564581086
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r110,128,WRQVH,SUCCEEDED,eos,WRQVH,"[17925, 48, 53, 39, 151645]",True,187,5,138.380536716,134.76422992,7.806930264,130.573588248
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r120,16,FZRWM,SUCCEEDED,eos,FZRWM,"[37, 72830, 15210, 151645]",True,74,4,138.382847781,135.314312366,4.894765523,133.488048586
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r121,64,BQSBI,SUCCEEDED,eos,river,"[5469, 151645]",False,122,2,138.420720147,138.376534476,3.019033023,135.401640438
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r107,256,EFJCI,SUCCEEDED,eos,EFJCI,"[14884, 41, 11237, 151645]",True,314,4,142.455631084,138.376654349,7.04332948,135.412215895
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r114,128,MDBYA,SUCCEEDED,eos,MDBYA,"[56429, 86482, 151645]",True,185,3,142.792570049,140.434808206,4.400070017,138.392457023
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r124,16,PIYZP,SUCCEEDED,eos,PIYZP,"[1893, 40209, 47, 151645]",True,74,4,146.352127522,140.434848892,7.948979898,138.40310815
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r125,64,BGAEG,SUCCEEDED,eos,BGAEG,"[33, 16128, 9376, 151645]",True,122,4,148.088099022,142.443245322,9.664136088,138.423920375
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r118,128,ZAAHU,SUCCEEDED,eos,water,"[12987, 151645]",False,186,2,148.133138379,148.084223879,5.334888722,142.798194063
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r111,256,XPWXR,SUCCEEDED,eos,100,"[16, 15, 15, 151645]",False,314,4,148.158556766,146.358096427,5.624104834,142.534332841
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r115,256,JOUOG,SUCCEEDED,eos,water,"[12987, 151645]",False,314,2,151.777428329,151.721387763,3.615944713,148.161454662
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r122,128,CCTGB,SUCCEEDED,eos,CCTGB,"[34, 1162, 5381, 151645]",True,185,4,151.800359041,149.44855963,3.662263498,148.138047073
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r119,256,CZIOV,SUCCEEDED,eos,CZIOV,"[34, 57, 3810, 53, 151645]",True,314,5,156.707382679,154.941393585,4.925775804,151.781516317
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r126,128,ILFZU,SUCCEEDED,eos,ILFZU,"[1715, 37, 57, 52, 151645]",True,187,5,156.742089631,156.468391594,4.938916469,151.803141453
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r123,256,YQIBG,SUCCEEDED,eos,YQIBG,"[56, 48, 3256, 38, 151645]",True,315,5,159.214986312,159.102282944,2.503555709,156.711335647
legacy-comparison,attempt-e998bd9edfc24cdc9d9b114042c66bdd,4,0,baseline,r127,256,JEFQI,SUCCEEDED,eos,JEFQI,"[41, 14884, 48, 40, 151645]",True,315,5,161.495953613,161.362606223,2.277982513,159.217932357
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r000,16,HGNGZ,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,4.317023694,0.496882992,4.316859689,0.000152934
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r001,64,XTHOI,SUCCEEDED,eos,river,"[5469, 151645]",False,122,2,4.370012477,4.313171524,4.366469051,0.003518149
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r003,256,QZZJS,SUCCEEDED,eos,QZZJS,"[48, 33536, 12545, 151645]",True,314,4,5.73263813,4.313209645,5.728556092,0.004057582
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r002,128,QDHFL,SUCCEEDED,eos,QDHFL,"[48, 51326, 6126, 151645]",True,186,4,5.732861635,4.313021235,5.729050631,0.003793732
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r004,16,LAHLZ,SUCCEEDED,eos,LAHLZ,"[17845, 13485, 57, 151645]",True,74,4,7.747756043,4.882187363,3.420443193,4.327287723
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r005,64,WXBDB,SUCCEEDED,eos,WXBDB,"[54, 59272, 3506, 151645]",True,122,4,8.935496177,5.722288112,4.559881146,4.375600654
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r008,16,IZTCR,SUCCEEDED,eos,water,"[12987, 151645]",False,75,2,10.269567905,9.429523641,2.508004848,7.761537069
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r007,256,MMDAS,SUCCEEDED,eos,MMDAS,"[44, 6076, 1911, 151645]",True,314,4,10.272875243,7.740711409,4.529917511,5.742939297
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r006,128,BTAFD,SUCCEEDED,eos,BTAFD,"[17602, 8276, 35, 151645]",True,186,4,10.314067369,8.929243746,4.560497392,5.753552955
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r009,64,DGKXF,SUCCEEDED,eos,DGKXF,"[53725, 42, 66138, 151645]",True,122,4,13.912023134,10.263067262,4.966789677,8.94521908
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r012,16,YMFXH,SUCCEEDED,eos,YMFXH,"[63787, 16381, 39, 151645]",True,74,4,14.808700926,12.706173359,4.52647898,10.282206918
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r010,128,HKBRP,SUCCEEDED,eos,HKBRP,"[57447, 13095, 47, 151645]",True,186,4,14.856533504,13.908500897,4.539221705,10.317267006
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r013,64,GKARI,SUCCEEDED,eos,GKARI,"[38, 42, 16028, 151645]",True,121,4,16.591901272,14.805781439,2.669389902,13.922494228
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r016,16,AOCZP,SUCCEEDED,eos,AOCZP,"[32, 7612, 57, 47, 151645]",True,75,5,17.54549172,15.370660299,2.727055409,14.81842463
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r014,128,QLUQD,SUCCEEDED,eos,QLUQD,"[48, 23236, 48, 35, 151645]",True,187,5,17.59578894,16.588361773,2.734335611,14.861409027
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r011,256,IDJOY,SUCCEEDED,eos,1234567890,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 15, 151645]",False,314,11,17.596084078,12.70620045,7.309081596,10.286965593
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r017,64,JUSFX,SUCCEEDED,eos,JUSFX,"[41, 2034, 16381, 151645]",True,122,4,18.086100437,17.488692314,1.483700741,16.602387754
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r020,16,DOEUG,SUCCEEDED,eos,DOEUG,"[5865, 36, 2941, 151645]",True,73,4,22.029368683,18.07625139,4.474088709,17.555268803
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r015,256,LLCVC,SUCCEEDED,eos,LLVC,"[4086, 11287, 151645]",False,313,3,22.029670754,21.130840061,4.427312103,17.60228781
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r021,64,WKQKF,SUCCEEDED,eos,WKQKF,"[68316, 48, 65008, 151645]",True,122,4,24.505562031,21.968704002,6.408973579,18.096573494
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r018,128,FDFQK,SUCCEEDED,eos,FDFQK,"[37, 5262, 48, 42, 151645]",True,187,5,24.50584661,21.130858636,6.906893839,17.598907286
legacy-comparison,attempt-658054606e3744f0a397f220d88b7170,4,1,baseline,r024,16,INWAP,SUCCEEDED,eos,water,"[12987, 151645]",False,74,2,24.539047833,24.498211639,2.504841688,22.034191928
