study,phase,mechanism,attempt_id,pair_index,arm,request_id,group_id,family,expected,output,correct,status,finish_reason,prompt_tokens,generated_tokens,end_to_end_s,ttft_s,slo_qualified,dispatch_completion_s,decision,retained_records,symbolic_answer_preserved,closure_records,max_retained_position_permille,min_retained_position_permille,overwritten_writes,total_records
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r038,871c59ee651293748abe21404d3bf82d8909d39203949db6d80e9b6fb201caef,record-updates,CRAQX,CXSHE,False,SUCCEEDED,eos,275,4,85.657166794,85.607057293,False,1.732247363,IDENTITY,,True,3,782,304,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r039,67f2df4e8a57c2f367fb208c738bb31da80d40737441bb1608ca3d963e69441a,record-lookup,CKNVE,CKNVE,True,SUCCEEDED,eos,277,4,87.684778223,87.631614387,False,1.744429187,IDENTITY,,True,1,869,869,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r040,9002cf422d54c76fe4b4854aaac6b4a27abdcca876dd48475ba84bac72cd53e5,reference-chain,CUWMG,CUCXX,False,SUCCEEDED,eos,275,4,89.684098515,89.620628719,False,1.732116149,IDENTITY,,True,4,956,608,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r041,ba4fe139679858a9a6217a3704db21882e1ee28649c6b8228305fbbae0693f86,record-updates,CNGQU,CSDJL,False,SUCCEEDED,eos,278,5,91.742660978,91.663404037,False,1.775076165,IDENTITY,,True,3,913,478,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r042,cc6fbe8b1ef588c3c4b13cb790477cf02d44238517d5cf065a3b07c1211fbe83,record-lookup,CUGTM,CUGTM,True,SUCCEEDED,eos,278,4,93.734633016,93.671831192,False,1.753974905,IDENTITY,,True,1,173,173,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r043,1e7091f61af6c0241b5245af55fe2f24d3875f23405471aa34c4bff80e7f3cbc,reference-chain,CADXQ,CCTUQ,False,SUCCEEDED,eos,275,5,95.752975715,95.674984507,False,1.757418043,IDENTITY,,True,4,826,43,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r044,46511948b5976024fb84e34514bf28cc4446f95fe5768f67dcc94aea5d0a8b33,record-updates,CCDGH,CYYIR,False,SUCCEEDED,eos,281,4,97.787177593,97.734840132,False,1.765605618,IDENTITY,,True,3,1000,826,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r045,e8f81c6247f17cc15e61f29b3c5fe097f671109235600616b5af7a0c5f545e84,record-lookup,COEMB,CWMOL,False,SUCCEEDED,eos,275,4,99.759588233,99.696596376,False,1.731592786,IDENTITY,,True,1,347,347,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r046,8b23549a3c9595791decda7ea27451f84d823b99ff532e7a2e835976655f2fda,reference-chain,CTRES,CXQVZ,False,SUCCEEDED,eos,272,5,101.77951706,101.702653316,False,1.739252159,IDENTITY,,True,4,826,130,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r047,01aa93987262dce8f40fff4e7c9b9e344dae1b6031a0c4b140d9331d7a40430b,record-updates,CDFLP,CQCFB,False,SUCCEEDED,eos,279,5,103.836431871,103.757754718,False,1.781004691,IDENTITY,,True,3,1000,869,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r048,2d979608ef29cc38abdfcf87b1334d0d9bec2c873daea1f2ab34cab4d46e25d9,record-lookup,CBHQH,CBHQH,True,SUCCEEDED,eos,276,4,105.803974185,105.751930952,False,1.736174069,IDENTITY,,True,1,86,86,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r049,8e9f7e073b4fa03161119096f08368ed10e1e0f21338f23e16c82debcc71a1de,reference-chain,CXCSL,CQDMX,False,SUCCEEDED,eos,276,5,107.841414029,107.750804945,False,1.764133812,IDENTITY,,True,4,521,43,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r050,eee571e67315aaa27c3beb88ff0edf6c27d7d1732141160ee56e604c4a01a312,record-updates,CGJCS,CYNAY,False,SUCCEEDED,eos,281,4,109.870372524,109.806768909,False,1.785029229,IDENTITY,,True,3,956,347,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r051,2605221b217ffebf996774f9d0e6e4ca12e4a8c4a1cfdc66acc68e3af15f70d7,record-lookup,CPMIZ,CPMIZ,True,SUCCEEDED,eos,280,4,111.867465738,111.804345853,False,1.767866358,IDENTITY,,True,1,478,478,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r052,bb61c5509f542f53145732a227f75ef8c778e4be00aeb7d59064058fae9bb7e9,reference-chain,CNOBG,CUDZC,False,SUCCEEDED,eos,279,5,113.905518922,113.810828073,False,1.782954113,IDENTITY,,True,4,1000,0,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r053,2da489aa466df59593572f53eb197096d531782fef5f26b4f2696d58316078e7,record-updates,CRJSE,CXOIA,False,SUCCEEDED,eos,274,4,115.880769139,115.818716767,False,1.727778169,IDENTITY,,True,3,956,782,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r054,d21b2471ff6a043223a92b6fdb4e2c67c4283ca8a8cc2cc0d019937136e61767,record-lookup,CZOCL,CRLID,False,SUCCEEDED,eos,279,4,117.919249566,117.857304023,False,1.755132116,IDENTITY,,True,1,913,913,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r055,5ca65edc5608650a424e1265bd7919f14cffef4f49d4f85565ba397a7edcd510,reference-chain,COLJY,CNOJP,False,SUCCEEDED,eos,272,4,119.901834963,119.844794814,False,1.715661103,IDENTITY,,True,4,956,43,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r056,c317b51a86f7a0a64c331ea4b0836e49e34bf8f0276d32971cd5bd590fdec7e4,record-updates,CNQGF,CFVGF,False,SUCCEEDED,eos,273,4,121.935087717,121.882942915,False,1.720714914,IDENTITY,,True,3,782,391,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r057,a7025811ae5968a67171f3be7c84a07c069d89d81e1a1775ad0651f138f7ac39,record-lookup,COIVA,COIVA,True,SUCCEEDED,eos,273,3,123.93163684,123.900942987,False,1.702519534,IDENTITY,,True,1,695,695,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r058,02c438e185a0fc65d783d99ad8e3712ff017fc8737b253cc6e01dbb0afa4f157,reference-chain,CNNJE,CQAQI,False,SUCCEEDED,eos,267,5,125.946891942,125.867552428,False,1.70739851,IDENTITY,,True,4,652,130,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r059,9e98f56e17243b35c9db84fd81c8157a05e7a26728a6d363553cf762a161c0af,record-updates,CRUGJ,CTVOR,False,SUCCEEDED,eos,284,4,128.036864129,127.971759124,False,1.783509496,IDENTITY,,True,3,913,782,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r060,3ad272f99b56ae541bfa344cbf80c62a16c7dc4661beb2e5cce0231e2fbed19c,record-lookup,CMJSZ,CJSZ,False,SUCCEEDED,eos,273,4,130.000883527,129.947865212,False,1.721896329,IDENTITY,,True,1,913,913,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r061,bed8ecf01278ffa87cfc5dc8ac5777c46ea04715ca8feb501b96ca2f440a4379,reference-chain,CFJER,CTFTOP,False,SUCCEEDED,eos,272,4,132.009498,131.939768312,False,1.713133046,IDENTITY,,True,4,956,304,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r062,593e388a98f1adb5ea758deb8c9ac64821cc7cd18677c523442608481b183ed6,record-updates,CERLR,CQYJU,False,SUCCEEDED,eos,283,6,134.144565779,134.029703819,False,1.828909864,IDENTITY,,True,3,1000,478,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r063,cb769a74d41a7305befbe5dec6b67c8601af6c9b431ef9d3971196c1364a8307,record-lookup,CVLXS,CYLBD,False,SUCCEEDED,eos,280,4,136.097998385,136.032886367,False,1.759343742,IDENTITY,,True,1,608,608,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r064,ffdca360df4f3e3f7178d396540d98d0c58d0b3a98fe7c82b2805bc9d72541c0,reference-chain,CUIKX,CFYWB,False,SUCCEEDED,eos,283,4,138.134149535,138.064793211,False,1.777549902,IDENTITY,,True,4,869,86,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r065,b1a5e3b26e80a255b8df057b091f9dabf31280b7fb99f0fd474899a5c29063c0,record-updates,CTLBC,CKNHJ,False,SUCCEEDED,eos,273,5,140.131903907,140.052047222,False,1.745219226,IDENTITY,,True,3,695,565,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r066,4df24cfd05e8e68c9723c3c1714ccb07d59a572c366c4510fe315d80c9d44b42,record-lookup,CZAUV,CZAUV,True,SUCCEEDED,eos,280,4,142.168631067,142.103906259,False,1.758592095,IDENTITY,,True,1,86,86,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r067,da2d0e3a85f9f7e4986a4856335b1c869a0020db41136ea8803a767cd6c26f56,reference-chain,CLCIM,CPIYB,False,SUCCEEDED,eos,272,5,144.169338096,144.094034602,False,1.739230879,IDENTITY,,True,4,869,130,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r068,13cce4c495c5827f0f1042022f1382f039674c38a2070fd9df3c83113d4a1123,record-updates,CGAFE,CQMQP,False,SUCCEEDED,eos,269,5,146.171732471,146.093344084,False,1.72027164,IDENTITY,,True,3,913,652,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r069,af4e6570f005caf99a3729813c6596b3a02eb29cdf58ce00ab4e75aabf24096c,record-lookup,CHBWP,CDOAO,False,SUCCEEDED,eos,272,4,148.197797549,148.139780826,False,1.713560149,IDENTITY,,True,1,826,826,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r070,5c24d45c394d15b2a362b2f475c52623bb695c5cd8bcc0b8bcb433142308a664,reference-chain,CPOQX,CFAMP,False,SUCCEEDED,eos,278,3,150.234285384,150.203787425,False,1.726654701,IDENTITY,,True,4,826,43,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r071,e693a22a7e4c643fc0296c91380e5f00ad12fa5f826e50b18273ac84dcd7c66d,record-updates,CDVLD,CWHNE,False,SUCCEEDED,eos,276,4,152.260002836,152.200092094,False,1.735882908,IDENTITY,,True,3,1000,565,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r072,23b4adfb65bac5b5b2222ebe212b4a52e6cf0efa7ca0963f305310abcb0166cc,record-lookup,CAZUW,CSKGI,False,SUCCEEDED,eos,275,4,154.288089521,154.223080595,False,1.742776618,IDENTITY,,True,1,391,391,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r073,e412714be3a9bed2b48dc782e26e9a56e7fd799992e75d07f35005d06ed84b4f,reference-chain,CWRAQ,COTGE,False,SUCCEEDED,eos,271,4,156.291009011,156.239598543,False,1.71602528,IDENTITY,,True,4,826,173,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r074,37fd35eaef33277a19d04fa5248b28b340bfcda353028f56e527f78f81d3a4b6,record-updates,CSHQQ,CUXGR,False,SUCCEEDED,eos,276,4,158.332172915,158.264642104,False,1.737112022,IDENTITY,,True,3,956,826,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r075,4c8eb1a246be9d8fca00837d78781894851209c57ed93ca9359c060be7002a40,record-lookup,CDAAI,CDAAI,True,SUCCEEDED,eos,273,4,160.333409348,160.280765579,False,1.719611183,IDENTITY,,True,1,826,826,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r076,4d57c3dd1c058891c19df17d94808c04158a26de50ddacbf89c600ae330b9e0c,reference-chain,CUXNL,CFALX,False,SUCCEEDED,eos,276,4,162.371729218,162.321096615,False,1.739115395,IDENTITY,,True,4,956,130,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r077,0dbd6b0cbfb81c1b9cf3bbb1981c8fd189da8d382f3012493f67f2fc77ed4869,record-updates,CAXAC,CQHWB,False,SUCCEEDED,eos,278,5,164.424889933,164.347595229,False,1.773740883,IDENTITY,,True,3,695,347,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r078,98da663ed6140345dd717392c447f202884622ca821219408040b0949271a4f7,record-lookup,CTXGG,CTXGG,True,SUCCEEDED,eos,274,4,166.403319959,166.343557983,False,1.728773688,IDENTITY,,True,1,608,608,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r079,fc5a52e199a6aa453e882d72b6aee3a558707b2c4dcf500099d6dbb846752265,reference-chain,CQPJA,CMLBB,False,SUCCEEDED,eos,274,4,168.424301151,168.35076483,False,1.729523602,IDENTITY,,True,4,695,304,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r080,8762707f046f7c26ec86eb7d508a1daf569a236c3164c27b06dbef507be5c584,record-updates,CAGDE,CCKAZ,False,SUCCEEDED,eos,276,4,170.436122011,170.365828055,False,1.737774102,IDENTITY,,True,3,869,652,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r081,cf52243374fd89da71a92bdb2bfcd2da88ded1b27fff159472dc1646ac9daec3,record-lookup,CQMYC,CJSZA,False,SUCCEEDED,eos,281,4,172.474597239,172.411735974,False,1.766446931,IDENTITY,,True,1,826,826,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r082,ca248dc4fdb5ff7e21eb5fa7942ea9bbe0517ff34f7398e0479dceb9ba42b95c,reference-chain,CLBVS,CUIWA,False,SUCCEEDED,eos,276,4,174.45539847,174.402663802,False,1.736790224,IDENTITY,,True,4,739,304,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r083,536c479495fecd99262ad4db53e88f6da6f8e0c6aa27a2a350ff511dc463d775,record-updates,CUURJ,CUGQJ,False,SUCCEEDED,eos,280,5,176.509953848,176.422031525,False,1.785638021,IDENTITY,,True,3,956,478,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r084,3794aad50c56dc9d503d79332156e8e4ef2733d4f3e6144bbb72fc3b9be4b890,record-lookup,CXIJR,CCHZ,False,SUCCEEDED,eos,272,4,178.452115231,178.382757424,False,1.714072291,IDENTITY,,True,1,826,826,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r085,00a23b84eb66596c25a0197162dd6754c0ccaad175c7dd523dde9c9f1950d632,reference-chain,CTIIR,CNSYK,False,SUCCEEDED,eos,272,5,180.491929196,180.413757622,False,1.749081303,IDENTITY,,True,4,565,130,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r086,2c923040c7d87faacef880562dde7f3583ec2296b0dda82c8da1c326b6868d53,record-updates,CDIXJ,CQYEB,False,SUCCEEDED,eos,276,5,182.521363915,182.43191724,False,1.761602408,IDENTITY,,True,3,521,304,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r087,d47f90ebfee446579a932084e1806445cbf8d911b8f885331d00d6738a5cb74e,record-lookup,CENKU,CENKU,True,SUCCEEDED,eos,276,5,184.538215553,184.458845963,False,1.761632906,IDENTITY,,True,1,304,304,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r088,3f167fa3cab0f442a43b850d75b7a8bb5c1519bc577c19af827d332984356929,reference-chain,CPVQD,CVQYC,False,SUCCEEDED,eos,279,4,186.550639604,186.496462275,False,1.754713588,IDENTITY,,True,4,695,86,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r089,52463ffc195bd924dc47445e75341a4b03069888eff00ee403fbaa7bf75a352a,record-updates,CZNBH,CIYPA,False,SUCCEEDED,eos,276,4,188.545773898,188.49298011,False,1.734184783,IDENTITY,,True,3,956,391,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r090,725c3866f067bd7548fb2a0c8fabee19339487d3796686758bba7af18633a782,record-lookup,CGUTM,CGUTM,True,SUCCEEDED,eos,272,4,190.540321522,190.487169117,False,1.712269311,IDENTITY,,True,1,434,434,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r091,da19ccdd34e0913fb87f96f0d7092ec12f7369605a76308c2a0489a16a91e04d,reference-chain,COWNB,CYSGY,False,SUCCEEDED,eos,277,4,192.589520747,192.525129679,False,1.742181733,IDENTITY,,True,4,521,130,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r092,e6c9106a4942b4741922026d0d0812be384a6430570176fae58fff0b0828c31d,record-updates,CSAQG,CVLPO,False,SUCCEEDED,eos,276,4,194.59737165,194.543765653,False,1.735353815,IDENTITY,,True,3,1000,521,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r093,7d4c633d6ab542c45b6b99013b38505fdebdfa6078df3cc260bd8990627bbd6e,record-lookup,CBXXF,CBXXF,True,SUCCEEDED,eos,275,4,196.607341601,196.543816182,False,1.732489733,IDENTITY,,True,1,956,956,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r094,d147acc843cc3bdb8df872529125505b95ef8a33c81146dfa2d8be6c48880415,reference-chain,CGGXK,CFFCX,False,SUCCEEDED,eos,272,4,198.605055389,198.542062559,False,1.713694549,IDENTITY,,True,4,695,260,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r095,e464a9289a248299c594d31fdcef95e5537d79f592b6c6132d17cee4abf6d43b,record-updates,CVIBX,CXXPO,False,SUCCEEDED,eos,281,4,200.672312107,200.621582785,False,1.764994812,IDENTITY,,True,3,826,565,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r096,c51f8d06a4d63e5866ea3097736463fafc2e5176fd30582cd313d7590975a69a,record-lookup,CWBAK,CYWSF,False,SUCCEEDED,eos,277,4,202.666473674,202.602789319,False,1.741645145,IDENTITY,,True,1,217,217,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r097,35e4c046667af042d17e17f7d54d551ca736f62d584dc32dbf4f184620178359,reference-chain,CPDEP,CIIKA,False,SUCCEEDED,eos,274,4,204.666356562,204.613810594,False,1.725158,IDENTITY,,True,4,869,521,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r098,42f77de458cbb941f519f6d4a5b3eedc96ab5d8c8c73ec1ef7da7eafa065f522,record-updates,CDUXW,CNXUJ,False,SUCCEEDED,eos,274,5,206.710804207,206.632631271,False,1.749296703,IDENTITY,,True,3,913,304,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r099,369559020805313791f1c42fe6f2445f954cefa0f2e839ce4f63c25b1a9bdd29,record-lookup,CEWRK,CJQUT,False,SUCCEEDED,eos,275,5,208.73759299,208.648638671,False,1.754988399,IDENTITY,,True,1,826,826,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r100,3106d77f69db6ada31caf7fd09f7aea7ca5dca28e6922f277875e788927a7e34,reference-chain,CLQLJ,CGCUS,False,SUCCEEDED,eos,271,3,210.686458952,210.654736717,False,1.685328231,IDENTITY,,True,4,956,0,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r101,36bf3d4b5a61aa737079474fbdc3ce7243ac48c7e9276f41597fe2c754d12a3c,record-updates,CSNLU,CGORL,False,SUCCEEDED,eos,277,4,212.757198872,212.69288091,False,1.741637792,IDENTITY,,True,3,913,478,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r102,b06ad56a32e7bb1d7f6ea6c60080789312e35ac6444c495dc8ec0167898b2f2a,record-lookup,CPJER,CMVJQ,False,SUCCEEDED,eos,271,5,214.753810271,214.673900898,False,1.732469015,IDENTITY,,True,1,826,826,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r103,72d7bff6f1d9acb2d7e5a4c792765c47eaf51eced876a8a9572f82acccb4666a,reference-chain,CAINN,CWMQO,False,SUCCEEDED,eos,266,5,216.744578222,216.665828975,False,1.702457329,IDENTITY,,True,4,826,173,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r104,caaa6d7f2aef1f2bbf095b523b89e6ae6a7c5205597f804b82b74fda02c9e757,record-updates,CXCKO,CMBLF,False,SUCCEEDED,eos,272,4,218.772545555,218.717860342,False,1.713502212,IDENTITY,,True,3,826,434,3,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r105,965b450996ffac12f313290701f493d46ffc79687c8ec2d17fba13afc7f9ab28,record-lookup,CTRAY,CVAHK,False,SUCCEEDED,eos,279,4,220.832160523,220.763075083,False,1.756984688,IDENTITY,,True,1,565,565,0,24
negative-confirm-learned-study04,MEASUREMENT,learned-gated-slice-v1,attempt-e0a653d1b6f94c19b4ddc4eae6e8eabe,0,candidate,r106,00c3280345652a7b4060df99c664d1bfce67e497cd93ebb7a6c75fae36c9b5d3,reference-chain,CCOJR,CWBXH,False,SUCCEEDED,eos,275,4,222.823801767,222.751724678,False,1.735407144,IDENTITY,,True,4,826,347,0,24
